COMP1110:COMP2300,Score
Programming language:Central processing unit,0.019426970768989298
Programming language:Two's complement,-0.06788863310602442
Programming language:Arithmetic,-0.03448336560464707
Programming language:Von Neumann architecture,-0.058579723823788905
Programming language:Instruction set architecture,-0.11742393343665879
Programming language:Reduced instruction set computer,-0.058148373365764665
Programming language:Complex instruction set computer,-0.08790563138389226
Programming language:Communication,-0.015347107179695558
Programming language:Computer science,0.13335518009117808
Programming language:Scientist,0.043478260869565216
Programming language:Macro (computer science),-0.16304347826086957
Programming language:Virtualization,-0.007240630279626245
Programming language:Synchronization,-0.01
Programming language:Input/output,-0.1279442112004554
Programming language:High-level programming language,-0.21145883102404842
Programming language:Subroutine,-0.15309219556517872
Language:Parallel computing,-0.027298060027333558
Language:Computer hardware,0.0
Language:Memory,-0.013302923270797466
Language:Address space,0.0
Language:Space,-0.015028359818122158
Language:Data,-0.04536330071333835
Language:Data type,-0.05755395683453238
Language:Arithmetic logic unit,-0.04
Language:System,-0.0019887346212757555
Language:Computer network,0.0
Language:Transistor,-0.003205128205128205
Language:Data (computing),-0.04838709677419355
Language:Endianness,-0.027932960893854747
Language:Integer,-0.03576583139750656
Language:Compiler,-0.12913092392068626
Language:Language,0.0
Language:Virtual memory,0.0
Language:Error correction code,0.0
Language:Page table,-0.017857142857142856
Language:Cache (computing),0.0
Language:Combinatorics,-0.007096381042244108
Language:Clock signal,0.0
Language:Processor register,-0.006622516556291391
Language:Abstraction (computer science),-0.09169702629121566
Language:Design,-0.020689655172413793
Language:Bus (computing),0.0
Language:Architecture,-0.010263570801364637
Language:Interrupt,0.0
Language:Direct memory access,0.0
Language:Computer programming,-0.053486550013058236
Language:Assembly language,-0.03708443361094184
Language:Program optimization,-0.06086956521739131
Language:Concurrency (computer science),-0.09411764705882353
Language:Instruction pipelining,0.0
Language:Knowledge,-0.015656142183612595
Language:Functional decomposition,0.0
Language:Decomposition,0.0
Language:Digital electronics,-0.016736401673640166
Language:Understanding,-0.017886259202529772
Language:Machine,-0.009721619291605779
Language:Hardware architecture,0.0
Language:Computer architecture,-0.047619047619047616
Language:Compiled language,-0.4444444444444444
Language:Machine code,-0.04572640891958381
Language:Software,-0.04369586717415411
Language:Logic gate,-0.016042780748663103
Language:Computer,-0.015536848105993591
Language:Operating system,-0.006419259620830819
Language:Central processing unit,-0.007220216606498195
Language:Two's complement,-0.025974025974025976
Language:Arithmetic,-0.01191186375445011
Language:Von Neumann architecture,-0.004306815760253923
Language:Instruction set architecture,-0.010366968386320062
Language:Reduced instruction set computer,0.0
Language:Complex instruction set computer,-0.02702702702702703
Language:Communication,-0.07843120504365357
Language:Computer science,0.014282779004156813
Language:Scientist,-0.012615086816613864
Language:Macro (computer science),-0.1736111111111111
Language:Virtualization,0.0
Language:Synchronization,-0.018171846435100548
Language:Input/output,-0.0851063829787234
Language:High-level programming language,-0.23626708453033862
Language:Subroutine,-0.07909670192643004
Discipline:Parallel computing,0.0
Discipline:Computer hardware,-0.010362694300518135
Discipline:Memory,0.02127659574468085
Discipline:Address space,0.0
Discipline:Space,-0.005128205128205128
Discipline:Data,0.0
Discipline:Data type,0.0
Discipline:Arithmetic logic unit,0.0
Discipline:System,0.014519838987924093
Discipline:Computer network,-0.004842615012106538
Discipline:Transistor,0.0
Discipline:Data (computing),-0.008064516129032258
Discipline:Endianness,0.0
Discipline:Integer,0.0
Discipline:Compiler,0.0
Discipline:Language,0.0425531914893617
Discipline:Virtual memory,0.0
Discipline:Error correction code,0.0
Discipline:Page table,0.0
Discipline:Cache (computing),0.0
Discipline:Combinatorics,-0.005376344086021506
Discipline:Clock signal,0.0
Discipline:Processor register,0.0
Discipline:Abstraction (computer science),0.0
Discipline:Design,-0.013793103448275862
Discipline:Bus (computing),0.0
Discipline:Architecture,-0.007874015748031496
Discipline:Interrupt,0.0
Discipline:Direct memory access,0.0
Discipline:Computer programming,-0.005714285714285714
Discipline:Assembly language,-0.003703703703703704
Discipline:Program optimization,-0.008695652173913044
Discipline:Concurrency (computer science),0.0
Discipline:Instruction pipelining,0.0
Discipline:Knowledge,-0.007518796992481203
Discipline:Functional decomposition,0.0
Discipline:Decomposition,0.0
Discipline:Digital electronics,0.0
Discipline:Understanding,-0.013513513513513514
Discipline:Machine,0.0
Discipline:Hardware architecture,-0.02040816326530612
Discipline:Computer architecture,-0.009523809523809525
Discipline:Compiled language,0.0
Discipline:Machine code,0.0
Discipline:Software,-0.01092896174863388
Discipline:Logic gate,0.0
Discipline:Computer,-0.004032258064516129
Discipline:Operating system,0.0
Discipline:Central processing unit,-0.0036101083032490976
Discipline:Two's complement,0.0
Discipline:Arithmetic,0.0
Discipline:Von Neumann architecture,0.0
Discipline:Instruction set architecture,0.0
Discipline:Reduced instruction set computer,0.0
Discipline:Complex instruction set computer,0.0
Discipline:Communication,-0.004672897196261682
Discipline:Computer science,-0.002881844380403458
Discipline:Scientist,0.0009146047944546057
Discipline:Macro (computer science),0.0
Discipline:Virtualization,0.0
Discipline:Synchronization,0.0
Discipline:Input/output,-0.02127659574468085
Discipline:High-level programming language,0.0
Discipline:Subroutine,0.0
Computation:Parallel computing,0.024060785141409878
Computation:Computer hardware,0.10970939400765937
Computation:Memory,0.05065428450823132
Computation:Address space,-0.01694915254237288
Computation:Space,-0.005128205128205128
Computation:Data,-0.027280477408354646
Computation:Data type,-0.02877697841726619
Computation:Arithmetic logic unit,0.016811594202898548
Computation:System,0.05170387779083431
Computation:Computer network,0.03621433835140541
Computation:Transistor,0.08375139353400222
Computation:Data (computing),-0.01858345021037868
Computation:Endianness,-0.00558659217877095
Computation:Integer,0.08695652173913043
Computation:Compiler,0.007316053511705684
Computation:Language,-0.0018281535648994515
Computation:Virtual memory,-0.008264462809917356
Computation:Error correction code,-0.014184397163120567
Computation:Page table,-0.017857142857142856
Computation:Cache (computing),-0.008064516129032258
Computation:Combinatorics,0.005610098176718092
Computation:Clock signal,0.0
Computation:Processor register,0.015116613878491218
Computation:Abstraction (computer science),0.021895527056615575
Computation:Design,0.0
Computation:Bus (computing),0.034345840778241016
Computation:Architecture,-0.0026246719160104987
Computation:Interrupt,0.003390506581571598
Computation:Direct memory access,0.0
Computation:Computer programming,0.08012422360248447
Computation:Assembly language,0.07584541062801932
Computation:Program optimization,-0.02608695652173913
Computation:Concurrency (computer science),-0.0370843989769821
Computation:Instruction pipelining,-0.03636363636363636
Computation:Knowledge,-0.007518796992481203
Computation:Functional decomposition,0.0
Computation:Decomposition,0.0
Computation:Digital electronics,0.03929416045115518
Computation:Understanding,-0.04054054054054054
Computation:Machine,0.11705685618729096
Computation:Hardware architecture,-0.061224489795918366
Computation:Computer architecture,0.024430641821946167
Computation:Compiled language,0.0
Computation:Machine code,0.031132581857219538
Computation:Software,0.026966025184129244
Computation:Logic gate,0.05452220413857242
Computation:Computer,0.15509583917718558
Computation:Operating system,0.05262293286606067
Computation:Central processing unit,0.04716684978810234
Computation:Two's complement,0.03049124788255223
Computation:Arithmetic,0.11990846681922196
Computation:Von Neumann architecture,0.04067751400373433
Computation:Instruction set architecture,-0.024390243902439025
Computation:Reduced instruction set computer,0.016057312252964424
Computation:Complex instruction set computer,0.008225616921269094
Computation:Communication,0.0
Computation:Computer science,0.21476005513093596
Computation:Scientist,-0.00904977375565611
Computation:Macro (computer science),-0.013888888888888888
Computation:Virtualization,0.0
Computation:Synchronization,-0.02
Computation:Input/output,-0.06244218316373727
Computation:High-level programming language,-0.013975155279503104
Computation:Subroutine,0.03191756722794672
Type system:Parallel computing,0.004207119741100322
Type system:Computer hardware,0.044444444444444446
Type system:Memory,0.0
Type system:Address space,0.016666666666666666
Type system:Space,0.0
Type system:Data,0.012418300653594772
Type system:Data type,0.04828137490007994
Type system:Arithmetic logic unit,-0.015555555555555557
Type system:System,0.022222222222222223
Type system:Computer network,0.027777777777777776
Type system:Transistor,0.005555555555555556
Type system:Data (computing),-0.029211469534050176
Type system:Endianness,-0.005710738671632524
Type system:Integer,0.027443609022556395
Type system:Compiler,0.11752136752136752
Type system:Language,0.06856591509242331
Type system:Virtual memory,0.022222222222222223
Type system:Error correction code,0.0
Type system:Page table,-0.0123015873015873
Type system:Cache (computing),0.005555555555555556
Type system:Combinatorics,0.005555555555555556
Type system:Clock signal,-0.008333333333333331
Type system:Processor register,0.015599705665930833
Type system:Abstraction (computer science),-0.09616306954436452
Type system:Design,0.011111111111111112
Type system:Bus (computing),0.011111111111111112
Type system:Architecture,0.0
Type system:Interrupt,0.007492354740061161
Type system:Direct memory access,0.0
Type system:Computer programming,0.026190476190476188
Type system:Assembly language,0.04814814814814815
Type system:Program optimization,-0.06714975845410628
Type system:Concurrency (computer science),-0.04281045751633987
Type system:Instruction pipelining,-0.01818181818181818
Type system:Knowledge,-0.007518796992481203
Type system:Functional decomposition,-0.014084507042253521
Type system:Decomposition,0.0
Type system:Digital electronics,-0.012552301255230125
Type system:Understanding,0.0
Type system:Machine,0.0
Type system:Hardware architecture,0.0
Type system:Computer architecture,-0.01984126984126984
Type system:Compiled language,-0.2888888888888889
Type system:Machine code,0.07654320987654321
Type system:Software,-0.010564663023679418
Type system:Logic gate,-0.0106951871657754
Type system:Computer,0.01603942652329749
Type system:Operating system,0.07881332213825917
Type system:Central processing unit,0.044444444444444446
Type system:Two's complement,0.0018037518037518005
Type system:Arithmetic,0.011111111111111112
Type system:Von Neumann architecture,-0.0017382413087934576
Type system:Instruction set architecture,-0.0016260162601626008
Type system:Reduced instruction set computer,-0.011363636363636364
Type system:Complex instruction set computer,-0.013513513513513514
Type system:Communication,0.0008826583592938739
Type system:Computer science,0.13517451168748
Type system:Scientist,0.005555555555555556
Type system:Macro (computer science),-0.033333333333333326
Type system:Virtualization,0.011111111111111112
Type system:Synchronization,0.0
Type system:Input/output,-0.047163120567375885
Type system:High-level programming language,-0.04761904761904763
Type system:Subroutine,0.03574181117533719
Definition:Parallel computing,0.0
Definition:Computer hardware,0.0
Definition:Memory,0.0
Definition:Address space,0.0
Definition:Space,-0.0009971509971509977
Definition:Data,-0.00980392156862745
Definition:Data type,0.0
Definition:Arithmetic logic unit,0.0
Definition:System,-0.013513513513513514
Definition:Computer network,0.0
Definition:Transistor,0.0
Definition:Data (computing),-0.008064516129032258
Definition:Endianness,0.0
Definition:Integer,0.059036480089111665
Definition:Compiler,0.0
Definition:Language,0.025949624212878324
Definition:Virtual memory,0.0
Definition:Error correction code,0.0
Definition:Page table,0.0
Definition:Cache (computing),0.0
Definition:Combinatorics,0.007765830346475506
Definition:Clock signal,-0.013888888888888888
Definition:Processor register,0.0
Definition:Abstraction (computer science),-0.007194244604316547
Definition:Design,-0.006896551724137931
Definition:Bus (computing),0.0
Definition:Architecture,-0.0026246719160104987
Definition:Interrupt,0.0
Definition:Direct memory access,0.0
Definition:Computer programming,0.018518518518518517
Definition:Assembly language,0.018518518518518517
Definition:Program optimization,-0.008695652173913044
Definition:Concurrency (computer science),0.0
Definition:Instruction pipelining,0.0
Definition:Knowledge,0.014480646059593427
Definition:Functional decomposition,-0.014084507042253521
Definition:Decomposition,0.0
Definition:Digital electronics,-0.0041841004184100415
Definition:Understanding,-0.022022022022022025
Definition:Machine,0.0
Definition:Hardware architecture,0.0
Definition:Computer architecture,0.0
Definition:Compiled language,0.0
Definition:Machine code,0.0
Definition:Software,0.0
Definition:Logic gate,-0.0106951871657754
Definition:Computer,0.009259259259259259
Definition:Operating system,0.0
Definition:Central processing unit,0.0
Definition:Two's complement,0.0
Definition:Arithmetic,0.017251461988304094
Definition:Von Neumann architecture,-0.006134969325153374
Definition:Instruction set architecture,0.0
Definition:Reduced instruction set computer,0.0
Definition:Complex instruction set computer,0.0
Definition:Communication,0.009259259259259259
Definition:Computer science,0.07468780019212296
Definition:Scientist,-0.006787330316742082
Definition:Macro (computer science),0.0
Definition:Virtualization,0.0
Definition:Synchronization,0.0
Definition:Input/output,0.0
Definition:High-level programming language,0.0
Definition:Subroutine,-0.005780346820809248
Implementation:Parallel computing,0.041208198489751886
Implementation:Computer hardware,0.08370754173862982
Implementation:Memory,0.044444444444444446
Implementation:Address space,-0.01694915254237288
Implementation:Space,0.022222222222222223
Implementation:Data,0.0026143790849673214
Implementation:Data type,0.0006394884092725817
Implementation:Arithmetic logic unit,0.022222222222222223
Implementation:System,0.05990990990990991
Implementation:Computer network,0.034759214420231374
Implementation:Transistor,0.022222222222222223
Implementation:Data (computing),0.014157706093189965
Implementation:Endianness,0.0
Implementation:Integer,0.022222222222222223
Implementation:Compiler,0.1063034188034188
Implementation:Language,0.02039406865732277
Implementation:Virtual memory,-0.008264462809917356
Implementation:Error correction code,0.0
Implementation:Page table,0.0
Implementation:Cache (computing),0.0
Implementation:Combinatorics,-0.005376344086021506
Implementation:Clock signal,0.022222222222222223
Implementation:Processor register,0.015599705665930833
Implementation:Abstraction (computer science),-0.00591526778577138
Implementation:Design,0.0015325670498084303
Implementation:Bus (computing),0.008523592085235922
Implementation:Architecture,0.03132108486439195
Implementation:Interrupt,0.0
Implementation:Direct memory access,0.0
Implementation:Computer programming,0.05523809523809524
Implementation:Assembly language,0.03333333333333333
Implementation:Program optimization,-0.008695652173913044
Implementation:Concurrency (computer science),-0.011764705882352941
Implementation:Instruction pipelining,0.0
Implementation:Knowledge,0.022222222222222223
Implementation:Functional decomposition,-0.014084507042253521
Implementation:Decomposition,0.0
Implementation:Digital electronics,-0.008368200836820083
Implementation:Understanding,0.022222222222222223
Implementation:Machine,0.0
Implementation:Hardware architecture,-0.061224489795918366
Implementation:Computer architecture,0.022222222222222223
Implementation:Compiled language,-0.022222222222222223
Implementation:Machine code,0.04197530864197531
Implementation:Software,0.05573770491803279
Implementation:Logic gate,-0.0053475935828877
Implementation:Computer,0.08485663082437277
Implementation:Operating system,0.09851665267282395
Implementation:Central processing unit,0.040834336141195346
Implementation:Two's complement,0.0
Implementation:Arithmetic,0.022222222222222223
Implementation:Von Neumann architecture,0.01608725289706885
Implementation:Instruction set architecture,-0.006097560975609756
Implementation:Reduced instruction set computer,-0.005681818181818182
Implementation:Complex instruction set computer,-0.013513513513513514
Implementation:Communication,0.03977154724818276
Implementation:Computer science,0.007813000320204933
Implementation:Scientist,0.0
Implementation:Macro (computer science),-0.013888888888888888
Implementation:Virtualization,-0.030927835051546393
Implementation:Synchronization,-0.01
Implementation:Input/output,0.044444444444444446
Implementation:High-level programming language,-0.011904761904761904
Implementation:Subroutine,0.010661528580603727
Syntax:Parallel computing,-0.006472491909385114
Syntax:Computer hardware,0.0
Syntax:Memory,-0.010606903040930668
Syntax:Address space,0.0
Syntax:Space,-0.015384615384615385
Syntax:Data,-0.0392156862745098
Syntax:Data type,-0.02158273381294964
Syntax:Arithmetic logic unit,-0.013333333333333334
Syntax:System,-0.033783783783783786
Syntax:Computer network,-0.004842615012106538
Syntax:Transistor,0.0
Syntax:Data (computing),-0.04838709677419355
Syntax:Endianness,-0.01675977653631285
Syntax:Integer,-0.015037593984962405
Syntax:Compiler,-0.02043798712300915
Syntax:Language,-0.03944623859417408
Syntax:Virtual memory,0.0
Syntax:Error correction code,0.0
Syntax:Page table,0.0
Syntax:Cache (computing),0.0
Syntax:Combinatorics,-0.022476434086495193
Syntax:Clock signal,0.0
Syntax:Processor register,-0.006622516556291391
Syntax:Abstraction (computer science),-0.02158273381294964
Syntax:Design,-0.020689655172413793
Syntax:Bus (computing),-0.0045662100456621
Syntax:Architecture,-0.0008440574884086621
Syntax:Interrupt,0.0
Syntax:Direct memory access,0.0
Syntax:Computer programming,-0.017142857142857144
Syntax:Assembly language,-0.003703703703703704
Syntax:Program optimization,-0.02608695652173913
Syntax:Concurrency (computer science),-0.019124125421093548
Syntax:Instruction pipelining,-0.01818181818181818
Syntax:Knowledge,-0.0018217349541254004
Syntax:Functional decomposition,-0.014084507042253521
Syntax:Decomposition,-0.005649717514124294
Syntax:Digital electronics,0.00022118592520229373
Syntax:Understanding,-0.05405405405405406
Syntax:Machine,0.0010608047382611647
Syntax:Hardware architecture,-0.02040816326530612
Syntax:Computer architecture,-0.01904761904761905
Syntax:Compiled language,-0.022222222222222223
Syntax:Machine code,-0.012345679012345678
Syntax:Software,-0.033846079776606246
Syntax:Logic gate,-0.006289900822163065
Syntax:Computer,-0.0023151437639145466
Syntax:Operating system,-0.0031513887193599568
Syntax:Central processing unit,0.0
Syntax:Two's complement,0.0
Syntax:Arithmetic,0.00881057268722467
Syntax:Von Neumann architecture,-0.012269938650306749
Syntax:Instruction set architecture,-0.012195121951219513
Syntax:Reduced instruction set computer,-0.011363636363636364
Syntax:Complex instruction set computer,-0.02702702702702703
Syntax:Communication,-0.029375437440816828
Syntax:Computer science,0.021163147938909978
Syntax:Scientist,-0.013574660633484163
Syntax:Macro (computer science),-0.034722222222222224
Syntax:Virtualization,0.0
Syntax:Synchronization,0.0
Syntax:Input/output,-0.02127659574468085
Syntax:High-level programming language,-0.05952380952380952
Syntax:Subroutine,-0.023121387283236993
Parsing:Parallel computing,-0.012944983818770227
Parsing:Computer hardware,0.013986013986013986
Parsing:Memory,0.013986013986013986
Parsing:Address space,0.006993006993006993
Parsing:Space,0.0
Parsing:Data,-0.01261483614424791
Parsing:Data type,0.013181063540775771
Parsing:Arithmetic logic unit,0.0
Parsing:System,0.021215271215271215
Parsing:Computer network,-0.009685230024213076
Parsing:Transistor,0.003787878787878788
Parsing:Data (computing),-0.04032258064516129
Parsing:Endianness,-0.00558659217877095
Parsing:Integer,0.006993006993006993
Parsing:Compiler,0.08872377622377622
Parsing:Language,0.07111900896178776
Parsing:Virtual memory,-0.008264462809917356
Parsing:Error correction code,0.0
Parsing:Page table,0.0
Parsing:Cache (computing),-0.008064516129032258
Parsing:Combinatorics,-0.014512369351079031
Parsing:Clock signal,0.0
Parsing:Processor register,-0.019867549668874173
Parsing:Abstraction (computer science),-0.0291794536398853
Parsing:Design,0.0
Parsing:Bus (computing),-0.0045662100456621
Parsing:Architecture,0.0
Parsing:Interrupt,0.0
Parsing:Direct memory access,0.0
Parsing:Computer programming,0.0006793206793206802
Parsing:Assembly language,0.044004144004144014
Parsing:Program optimization,-0.06086956521739131
Parsing:Concurrency (computer science),-0.023529411764705882
Parsing:Instruction pipelining,-0.01818181818181818
Parsing:Knowledge,0.0
Parsing:Functional decomposition,-0.014084507042253521
Parsing:Decomposition,0.0
Parsing:Digital electronics,-0.008368200836820083
Parsing:Understanding,-0.006520506520506521
Parsing:Machine,0.0
Parsing:Hardware architecture,-0.04081632653061224
Parsing:Computer architecture,-0.0025308025308025317
Parsing:Compiled language,-0.04156954156954157
Parsing:Machine code,-0.014417681084347746
Parsing:Software,-0.0273224043715847
Parsing:Logic gate,-0.0053475935828877
Parsing:Computer,0.013187081735468831
Parsing:Operating system,0.015377569533740818
Parsing:Central processing unit,0.020751811365529775
Parsing:Two's complement,0.0
Parsing:Arithmetic,-0.003533308796466691
Parsing:Von Neumann architecture,-0.018404907975460124
Parsing:Instruction set architecture,0.0017908920347944734
Parsing:Reduced instruction set computer,-0.005681818181818182
Parsing:Complex instruction set computer,-0.013513513513513514
Parsing:Communication,0.02097902097902098
Parsing:Computer science,0.17808992160577175
Parsing:Scientist,0.0
Parsing:Macro (computer science),0.007235819735819736
Parsing:Virtualization,-0.0033162713575084707
Parsing:Synchronization,0.0
Parsing:Input/output,-0.014283588751673858
Parsing:High-level programming language,-0.005661005661005657
Parsing:Subroutine,-0.0009297061320182702
Semantics (computer science):Parallel computing,0.008912123475230273
Semantics (computer science):Computer hardware,0.09230769230769231
Semantics (computer science):Memory,0.0
Semantics (computer science):Address space,0.015384615384615385
Semantics (computer science):Space,0.0
Semantics (computer science):Data,0.005580693815987935
Semantics (computer science):Data type,0.011178749308245715
Semantics (computer science):Arithmetic logic unit,0.0
Semantics (computer science):System,0.03264033264033264
Semantics (computer science):Computer network,0.012963307878562116
Semantics (computer science):Transistor,0.015384615384615385
Semantics (computer science):Data (computing),-0.024193548387096774
Semantics (computer science):Endianness,-0.00558659217877095
Semantics (computer science):Integer,0.05401966454598034
Semantics (computer science):Compiler,0.13942307692307693
Semantics (computer science):Language,0.02894107720433132
Semantics (computer science):Virtual memory,0.0
Semantics (computer science):Error correction code,0.0
Semantics (computer science):Page table,0.0
Semantics (computer science):Cache (computing),0.0
Semantics (computer science):Combinatorics,0.025392886683209263
Semantics (computer science):Clock signal,0.0
Semantics (computer science):Processor register,0.008762098828323996
Semantics (computer science):Abstraction (computer science),-0.010403984504703923
Semantics (computer science):Design,0.015384615384615385
Semantics (computer science):Bus (computing),0.0
Semantics (computer science):Architecture,0.0
Semantics (computer science):Interrupt,0.0
Semantics (computer science):Direct memory access,-0.008771929824561403
Semantics (computer science):Computer programming,0.09450549450549452
Semantics (computer science):Assembly language,0.0547008547008547
Semantics (computer science):Program optimization,-0.034782608695652174
Semantics (computer science):Concurrency (computer science),0.03348416289592761
Semantics (computer science):Instruction pipelining,-0.03636363636363636
Semantics (computer science):Knowledge,0.0
Semantics (computer science):Functional decomposition,-0.014084507042253521
Semantics (computer science):Decomposition,0.0
Semantics (computer science):Digital electronics,-0.0041841004184100415
Semantics (computer science):Understanding,0.0
Semantics (computer science):Machine,0.0
Semantics (computer science):Hardware architecture,0.0
Semantics (computer science):Computer architecture,0.011721611721611722
Semantics (computer science):Compiled language,-0.013675213675213675
Semantics (computer science):Machine code,0.009116809116809121
Semantics (computer science):Software,0.08137873055905843
Semantics (computer science):Logic gate,0.015384615384615385
Semantics (computer science):Computer,0.04212158808933003
Semantics (computer science):Operating system,0.0411160627785313
Semantics (computer science):Central processing unit,0.027159122465981674
Semantics (computer science):Two's complement,0.0
Semantics (computer science):Arithmetic,0.07692307692307693
Semantics (computer science):Von Neumann architecture,-0.012269938650306749
Semantics (computer science):Instruction set architecture,0.006378986866791746
Semantics (computer science):Reduced instruction set computer,-0.011363636363636364
Semantics (computer science):Complex instruction set computer,0.0
Semantics (computer science):Communication,-0.004672897196261682
Semantics (computer science):Computer science,0.35770339170915544
Semantics (computer science):Scientist,0.03076923076923077
Semantics (computer science):Macro (computer science),0.0029914529914529947
Semantics (computer science):Virtualization,0.015384615384615385
Semantics (computer science):Synchronization,-0.02
Semantics (computer science):Input/output,0.015384615384615385
Semantics (computer science):High-level programming language,0.0020146520146520214
Semantics (computer science):Subroutine,-0.00969319697643397
Evaluation:Parallel computing,0.0
Evaluation:Computer hardware,0.0
Evaluation:Memory,0.014563106796116504
Evaluation:Address space,0.0
Evaluation:Space,-0.00027383619616629367
Evaluation:Data,0.02912621359223301
Evaluation:Data type,-0.0023398756722777126
Evaluation:Arithmetic logic unit,0.0
Evaluation:System,0.04178693256363159
Evaluation:Computer network,0.0048543689320388345
Evaluation:Transistor,0.0
Evaluation:Data (computing),0.0
Evaluation:Endianness,0.0
Evaluation:Integer,0.0048543689320388345
Evaluation:Compiler,0.0
Evaluation:Language,0.019417475728155338
Evaluation:Virtual memory,0.0
Evaluation:Error correction code,0.0
Evaluation:Page table,0.0
Evaluation:Cache (computing),0.0
Evaluation:Combinatorics,0.0048543689320388345
Evaluation:Clock signal,0.0
Evaluation:Processor register,0.0
Evaluation:Abstraction (computer science),-0.007194244604316547
Evaluation:Design,0.0007700033478406434
Evaluation:Bus (computing),0.0
Evaluation:Architecture,0.00708406594806717
Evaluation:Interrupt,0.0
Evaluation:Direct memory access,0.0
Evaluation:Computer programming,0.0
Evaluation:Assembly language,0.0
Evaluation:Program optimization,0.0
Evaluation:Concurrency (computer science),0.0
Evaluation:Instruction pipelining,0.0
Evaluation:Knowledge,0.06796116504854369
Evaluation:Functional decomposition,0.0
Evaluation:Decomposition,0.0
Evaluation:Digital electronics,0.0
Evaluation:Understanding,0.014563106796116505
Evaluation:Machine,0.0
Evaluation:Hardware architecture,-0.04081632653061224
Evaluation:Computer architecture,0.0
Evaluation:Compiled language,0.0
Evaluation:Machine code,0.0048543689320388345
Evaluation:Software,0.014563106796116505
Evaluation:Logic gate,0.0
Evaluation:Computer,0.038834951456310676
Evaluation:Operating system,0.014563106796116505
Evaluation:Central processing unit,0.0048543689320388345
Evaluation:Two's complement,0.0
Evaluation:Arithmetic,0.0
Evaluation:Von Neumann architecture,0.0
Evaluation:Instruction set architecture,0.0
Evaluation:Reduced instruction set computer,0.0
Evaluation:Complex instruction set computer,0.0
Evaluation:Communication,0.04854368932038835
Evaluation:Computer science,0.05339805825242718
Evaluation:Scientist,-0.001932961384703247
Evaluation:Macro (computer science),0.0
Evaluation:Virtualization,0.0
Evaluation:Synchronization,0.0
Evaluation:Input/output,0.0
Evaluation:High-level programming language,0.0
Evaluation:Subroutine,0.0
Documentation:Parallel computing,0.0
Documentation:Computer hardware,0.0
Documentation:Memory,0.0
Documentation:Address space,0.0
Documentation:Space,0.0
Documentation:Data,-0.00980392156862745
Documentation:Data type,-0.014388489208633094
Documentation:Arithmetic logic unit,0.0
Documentation:System,0.015873015873015872
Documentation:Computer network,0.031746031746031744
Documentation:Transistor,0.015873015873015872
Documentation:Data (computing),0.0
Documentation:Endianness,-0.00558659217877095
Documentation:Integer,0.0
Documentation:Compiler,-0.009615384615384616
Documentation:Language,0.0
Documentation:Virtual memory,0.0
Documentation:Error correction code,0.0
Documentation:Page table,0.0
Documentation:Cache (computing),0.0
Documentation:Combinatorics,0.0
Documentation:Clock signal,0.0
Documentation:Processor register,0.0
Documentation:Abstraction (computer science),-0.014388489208633094
Documentation:Design,-0.020689655172413793
Documentation:Bus (computing),0.0
Documentation:Architecture,0.015873015873015872
Documentation:Interrupt,0.0
Documentation:Direct memory access,-0.008771929824561403
Documentation:Computer programming,-0.011428571428571429
Documentation:Assembly language,-0.007407407407407408
Documentation:Program optimization,-0.008695652173913044
Documentation:Concurrency (computer science),0.0
Documentation:Instruction pipelining,0.0
Documentation:Knowledge,0.0
Documentation:Functional decomposition,0.0
Documentation:Decomposition,0.0
Documentation:Digital electronics,0.01168891545460583
Documentation:Understanding,0.0
Documentation:Machine,0.0
Documentation:Hardware architecture,0.0
Documentation:Computer architecture,0.0
Documentation:Compiled language,0.0
Documentation:Machine code,-0.012345679012345678
Documentation:Software,0.05802758261774655
Documentation:Logic gate,0.0
Documentation:Computer,0.027713773681515615
Documentation:Operating system,0.04510015593139018
Documentation:Central processing unit,0.0
Documentation:Two's complement,0.0
Documentation:Arithmetic,0.0
Documentation:Von Neumann architecture,0.0
Documentation:Instruction set architecture,0.0
Documentation:Reduced instruction set computer,0.0
Documentation:Complex instruction set computer,0.0
Documentation:Communication,0.02707313454977006
Documentation:Computer science,-0.005763688760806916
Documentation:Scientist,-0.0022624434389140274
Documentation:Macro (computer science),-0.013888888888888888
Documentation:Virtualization,0.0
Documentation:Synchronization,0.0
Documentation:Input/output,-0.02127659574468085
Documentation:High-level programming language,-0.011904761904761904
Documentation:Subroutine,-0.011560693641618497
Debugging:Parallel computing,0.005796792204559198
Debugging:Computer hardware,0.11176905995558845
Debugging:Memory,0.0
Debugging:Address space,0.016017880424660087
Debugging:Space,0.0
Debugging:Data,0.001185089420383539
Debugging:Data type,-0.010198434658866315
Debugging:Arithmetic logic unit,-0.01802197802197802
Debugging:System,0.02621027621027621
Debugging:Computer network,0.03427081393183089
Debugging:Transistor,0.007783882783882785
Debugging:Data (computing),-0.03447359092520383
Debugging:Endianness,-0.01712812327337467
Debugging:Integer,0.01098901098901099
Debugging:Compiler,0.14285714285714285
Debugging:Language,0.05311690138015549
Debugging:Virtual memory,-0.002815366451730087
Debugging:Error correction code,-0.0070921985815602835
Debugging:Page table,-0.03571428571428571
Debugging:Cache (computing),-0.016129032258064516
Debugging:Combinatorics,0.0
Debugging:Clock signal,-0.0028998778998778982
Debugging:Processor register,0.03718797758532858
Debugging:Abstraction (computer science),0.04814609850581074
Debugging:Design,0.001288366805608187
Debugging:Bus (computing),0.014702192784384567
