COMP1110:COMP2120,Score
Data structure:Critical thinking,0.0
Data structure:Thought,-0.00641025641025641
Data structure:Knowledge,0.016577588549687473
Data structure:Software system,-0.07886089813800658
Data structure:System,-0.013513513513513514
Data structure:Design,0.005151641046946407
Data structure:Methodology,-0.018254837531945966
Data structure:Computer programming,0.005576592082616183
Data structure:Understanding,-0.02702702702702703
Data structure:Tool,0.0
Data structure:Web application,-0.0026893287435456083
Data structure:Software engineering,0.009608052463016624
Data structure:Engineering,0.00724050046339203
Data structure:Business value,0.0
Data structure:Process modeling,0.0
Data structure:Requirement,-0.044289835397929744
Data structure:Requirements engineering,-0.025
Data structure:User experience,0.0
Data structure:Experience,0.0
Data structure:Software development process,-0.03340635268346112
Data structure:Construction,-0.004739336492890996
Data structure:Architecture,-0.005249343832020997
Data structure:Software testing,-0.015474743008732177
Data structure:Software verification and validation,-0.03225806451612903
Data structure:Verification and validation,-0.011627906976744186
Algorithm:Software,-0.08643383226419578
Algorithm:Technology,-0.013865819899039244
Algorithm:Stakeholder (corporate),0.0
Algorithm:Ethics,0.005290299635458344
Algorithm:Exercise,0.0
Algorithm:Critical thinking,-0.020770088328616758
Algorithm:Thought,-0.0326644370122631
Algorithm:Knowledge,-0.0034433910864116804
Algorithm:Software system,-0.13636363636363635
Algorithm:System,-0.04341950646298473
Algorithm:Design,-0.02468765617191404
Algorithm:Methodology,-0.02450592885375494
Algorithm:Computer programming,-0.08513457556935819
Algorithm:Understanding,-0.11872307089698395
Algorithm:Tool,-0.014958592132505175
Algorithm:Web application,-0.03571428571428571
Algorithm:Software engineering,-0.08677306916162172
Algorithm:Engineering,-0.006152452619843925
Algorithm:Business value,0.0
Algorithm:Process modeling,0.0
Algorithm:Requirement,-0.09859154929577464
Algorithm:Requirements engineering,-0.025
Algorithm:User experience,0.0
Algorithm:Experience,-0.015255530129672006
Algorithm:Software development process,-0.07891963109354413
Algorithm:Construction,-0.009478672985781991
Algorithm:Architecture,-0.015748031496062992
Algorithm:Software testing,-0.05721313655099056
Algorithm:Software verification and validation,-0.04838709677419355
Algorithm:Verification and validation,-0.011627906976744186
Conditional (computer programming):Software,0.0
Conditional (computer programming):Technology,0.0
Conditional (computer programming):Stakeholder (corporate),0.0
Conditional (computer programming):Ethics,0.0
Conditional (computer programming):Exercise,0.0
Conditional (computer programming):Critical thinking,0.0
Conditional (computer programming):Thought,0.0
Conditional (computer programming):Knowledge,0.0
Conditional (computer programming):Software system,0.0
Conditional (computer programming):System,0.00909090909090909
Conditional (computer programming):Design,0.0
Conditional (computer programming):Methodology,0.0
Conditional (computer programming):Computer programming,0.07714285714285715
Conditional (computer programming):Understanding,0.0
Conditional (computer programming):Tool,0.0
Conditional (computer programming):Web application,0.02727272727272727
Conditional (computer programming):Software engineering,0.01104718066743383
Conditional (computer programming):Engineering,0.0
Conditional (computer programming):Business value,0.0
Conditional (computer programming):Process modeling,0.0
Conditional (computer programming):Requirement,-0.014084507042253521
Conditional (computer programming):Requirements engineering,0.0
Conditional (computer programming):User experience,0.0
Conditional (computer programming):Experience,0.0
Conditional (computer programming):Software development process,-0.00909090909090909
Conditional (computer programming):Construction,0.0
Conditional (computer programming):Architecture,0.0
Conditional (computer programming):Software testing,0.02727272727272727
Conditional (computer programming):Software verification and validation,0.0
Conditional (computer programming):Verification and validation,0.0
Iteration:Software,0.031572556162720096
Iteration:Technology,0.0
Iteration:Stakeholder (corporate),0.0
Iteration:Ethics,0.0
Iteration:Exercise,0.0
Iteration:Critical thinking,0.0
Iteration:Thought,-0.00641025641025641
Iteration:Knowledge,0.037037037037037035
Iteration:Software system,0.0
Iteration:System,-0.006756756756756757
Iteration:Design,-0.013793103448275862
Iteration:Methodology,-0.06060606060606061
Iteration:Computer programming,0.13100529100529099
Iteration:Understanding,-0.013513513513513514
Iteration:Tool,0.0
Iteration:Web application,-0.008928571428571428
Iteration:Software engineering,0.061415846225972806
Iteration:Engineering,0.07167022792022791
Iteration:Business value,0.0
Iteration:Process modeling,0.0
Iteration:Requirement,-0.014084507042253521
Iteration:Requirements engineering,0.0
Iteration:User experience,0.0
Iteration:Experience,0.0
Iteration:Software development process,0.018855218855218854
Iteration:Construction,-0.004739336492890996
Iteration:Architecture,0.0
Iteration:Software testing,0.03244988107373428
Iteration:Software verification and validation,0.0
Iteration:Verification and validation,0.0
Eager evaluation:Software,0.0
Eager evaluation:Technology,0.0
Eager evaluation:Stakeholder (corporate),0.0
Eager evaluation:Ethics,0.0
Eager evaluation:Exercise,0.0
Eager evaluation:Critical thinking,0.0
Eager evaluation:Thought,0.0
Eager evaluation:Knowledge,0.0
Eager evaluation:Software system,0.0
Eager evaluation:System,0.0
Eager evaluation:Design,0.0
Eager evaluation:Methodology,0.0
Eager evaluation:Computer programming,-0.011428571428571429
Eager evaluation:Understanding,0.0
Eager evaluation:Tool,0.0
Eager evaluation:Web application,0.0
Eager evaluation:Software engineering,0.0
Eager evaluation:Engineering,0.0
Eager evaluation:Business value,0.0
Eager evaluation:Process modeling,0.0
Eager evaluation:Requirement,0.0
Eager evaluation:Requirements engineering,0.0
Eager evaluation:User experience,0.0
Eager evaluation:Experience,0.0
Eager evaluation:Software development process,0.0
Eager evaluation:Construction,0.0
Eager evaluation:Architecture,0.0
Eager evaluation:Software testing,0.0
Eager evaluation:Software verification and validation,0.0
Eager evaluation:Verification and validation,0.0
Evaluation:Software,0.014563106796116505
Evaluation:Technology,0.0048543689320388345
Evaluation:Stakeholder (corporate),-0.013915857605177995
Evaluation:Ethics,0.07153493358746797
Evaluation:Exercise,0.0
Evaluation:Critical thinking,-0.0031883724938243235
Evaluation:Thought,0.009708737864077669
Evaluation:Knowledge,0.06796116504854369
Evaluation:Software system,0.0
Evaluation:System,0.04178693256363159
Evaluation:Design,0.0007700033478406434
Evaluation:Methodology,0.043689320388349516
Evaluation:Computer programming,0.0
Evaluation:Understanding,0.014563106796116505
Evaluation:Tool,0.0
Evaluation:Web application,0.0
Evaluation:Software engineering,-0.007803858916062431
Evaluation:Engineering,0.02921956684092606
Evaluation:Business value,0.0
Evaluation:Process modeling,0.009708737864077669
Evaluation:Requirement,-0.009230138110214687
Evaluation:Requirements engineering,0.0
Evaluation:User experience,0.0
Evaluation:Experience,0.008073582013285643
Evaluation:Software development process,-0.013327449249779346
Evaluation:Construction,0.0049694013711866734
Evaluation:Architecture,0.00708406594806717
Evaluation:Software testing,0.000267212968736082
Evaluation:Software verification and validation,0.0
Evaluation:Verification and validation,-0.0019191691126665168
Productivity:Software,0.0029599271402550083
Productivity:Technology,0.07755930087390761
Productivity:Stakeholder (corporate),-0.0027777777777777783
Productivity:Ethics,0.013888888888888888
Productivity:Exercise,0.0
Productivity:Critical thinking,0.0
Productivity:Thought,-0.00641025641025641
Productivity:Knowledge,0.013888888888888888
Productivity:Software system,0.0
Productivity:System,0.0
Productivity:Design,0.006992337164750957
Productivity:Methodology,0.0
Productivity:Computer programming,-0.011428571428571429
Productivity:Understanding,-0.013513513513513514
Productivity:Tool,-0.003968253968253968
Productivity:Web application,-0.008928571428571428
Productivity:Software engineering,-0.006329113924050633
Productivity:Engineering,-0.010149572649572652
Productivity:Business value,-0.045454545454545456
Productivity:Process modeling,-0.034482758620689655
Productivity:Requirement,0.0
Productivity:Requirements engineering,-0.05
Productivity:User experience,-0.038461538461538464
Productivity:Experience,-0.010526315789473684
Productivity:Software development process,0.004797979797979798
Productivity:Construction,-0.009478672985781991
Productivity:Architecture,-0.010498687664041995
Productivity:Software testing,-0.009174311926605505
Productivity:Software verification and validation,0.0
Productivity:Verification and validation,0.0
Software:Software,0.0
Software:Technology,0.01593295266163198
Software:Stakeholder (corporate),0.01092896174863388
Software:Ethics,0.0
Software:Exercise,0.0
Software:Critical thinking,-0.00045267888899666944
Software:Thought,-0.00641025641025641
Software:Knowledge,0.003410164756152677
Software:Software system,-0.13723298559364133
Software:System,0.0015876532269974881
Software:Design,-0.04281138119464858
Software:Methodology,0.0
Software:Computer programming,-0.0054957064793130506
Software:Understanding,-0.02156254615271009
Software:Tool,0.00546448087431694
Software:Web application,-0.030640124902419977
Software:Software engineering,-0.020163242719789726
Software:Engineering,-0.019664249684741484
Software:Business value,-0.06818181818181818
Software:Process modeling,0.0
Software:Requirement,-0.08766258754714076
Software:Requirements engineering,-0.039071038251366125
Software:User experience,-0.027532576712904586
Software:Experience,-0.010526315789473684
Software:Software development process,-0.10720317933432687
Software:Construction,-0.013492865097247043
Software:Architecture,0.00043027408459188517
Software:Software testing,-0.035343660700857274
Software:Software verification and validation,-0.16129032258064516
Software:Verification and validation,-0.046511627906976744
Distributed computing:Software,0.07056986729117876
Distributed computing:Technology,0.004333868378812199
Distributed computing:Stakeholder (corporate),0.0
Distributed computing:Ethics,-0.003067484662576687
Distributed computing:Exercise,0.0
Distributed computing:Critical thinking,0.0
Distributed computing:Thought,0.0
Distributed computing:Knowledge,0.014285714285714285
Distributed computing:Software system,-0.008441558441558443
Distributed computing:System,0.04362934362934363
Distributed computing:Design,-0.006896551724137931
Distributed computing:Methodology,0.0
Distributed computing:Computer programming,-0.018571428571428572
Distributed computing:Understanding,-0.006370656370656372
Distributed computing:Tool,0.0
Distributed computing:Web application,-0.008928571428571432
Distributed computing:Software engineering,0.04367088607594937
Distributed computing:Engineering,0.026167582417582415
Distributed computing:Business value,0.0
Distributed computing:Process modeling,-0.034482758620689655
Distributed computing:Requirement,0.007142857142857143
Distributed computing:Requirements engineering,0.0
Distributed computing:User experience,-0.019230769230769232
Distributed computing:Experience,0.0
Distributed computing:Software development process,-0.0038961038961038957
Distributed computing:Construction,0.0
Distributed computing:Architecture,0.025946756655418072
Distributed computing:Software testing,-0.02699868938401049
Distributed computing:Software verification and validation,0.0
Distributed computing:Verification and validation,0.0
Version control:Software,0.04410157505625201
Version control:Technology,0.011764705882352941
Version control:Stakeholder (corporate),0.011764705882352941
Version control:Ethics,0.011764705882352941
Version control:Exercise,0.0
Version control:Critical thinking,0.011764705882352941
Version control:Thought,0.0
Version control:Knowledge,0.011764705882352941
Version control:Software system,0.011764705882352941
Version control:System,0.07058823529411765
Version control:Design,0.011764705882352941
Version control:Methodology,0.0
Version control:Computer programming,0.018487394957983194
Version control:Understanding,0.0
Version control:Tool,-0.008928571428571428
Version control:Web application,0.03813025210084034
Version control:Software engineering,0.028071481757259865
Version control:Engineering,0.0540158371040724
Version control:Business value,0.0
Version control:Process modeling,0.011764705882352941
Version control:Requirement,0.00944490472245236
Version control:Requirements engineering,0.011764705882352941
Version control:User experience,0.011764705882352941
Version control:Experience,0.0
Version control:Software development process,-0.01283422459893048
Version control:Construction,0.0
Version control:Architecture,0.0
Version control:Software testing,0.005180787911494872
Version control:Software verification and validation,-0.03225806451612903
Version control:Verification and validation,-0.01149110807113543
System:Software,-0.0015876532269974881
System:Technology,0.03272092317036138
System:Stakeholder (corporate),-0.016666666666666666
System:Ethics,-0.014715635881280054
System:Exercise,-0.0047169811320754715
System:Critical thinking,-0.011834319526627219
System:Thought,-0.02494802494802495
System:Knowledge,-0.004572241414346673
System:Software system,-0.1590909090909091
System:System,0.0
System:Design,-0.028424976700838767
System:Methodology,-0.0773955773955774
System:Computer programming,-0.0051737451737451715
System:Understanding,-0.033783783783783786
System:Tool,0.006756756756756757
System:Web application,-0.008928571428571428
System:Software engineering,0.010177899418405752
System:Engineering,0.07640332640332641
System:Business value,-0.022727272727272728
System:Process modeling,-0.06896551724137931
System:Requirement,-0.09916254282451466
System:Requirements engineering,-0.09324324324324325
System:User experience,0.0
System:Experience,0.013513513513513514
System:Software development process,-0.047788697788697786
System:Construction,-0.027123094658639678
System:Architecture,0.008654323614953538
System:Software testing,-0.02535333498636251
System:Software verification and validation,-0.03225806451612903
System:Verification and validation,-0.023255813953488372
Concept:Software,-0.00546448087431694
Concept:Technology,-0.011259560003776791
Concept:Stakeholder (corporate),0.0
Concept:Ethics,0.03348455946795896
Concept:Exercise,0.0
Concept:Critical thinking,-0.012779076127492416
Concept:Thought,-0.022085757379875018
Concept:Knowledge,0.08845643520566121
Concept:Software system,-0.045454545454545456
Concept:System,-0.03724733136497843
Concept:Design,-0.01918284555201391
Concept:Methodology,-0.10440539852304559
Concept:Computer programming,0.011092436974789916
Concept:Understanding,0.023393141040199864
Concept:Tool,-0.0005252100840336133
Concept:Web application,0.0
Concept:Software engineering,0.004148494840974364
Concept:Engineering,0.009595184227537168
Concept:Business value,0.0
Concept:Process modeling,-0.034482758620689655
Concept:Requirement,0.0
Concept:Requirements engineering,-0.025
Concept:User experience,-0.09615384615384616
Concept:Experience,0.02724458204334365
Concept:Software development process,0.008403361344537815
Concept:Construction,-0.00581464813413517
Concept:Architecture,-0.007344670151525177
Concept:Software testing,0.003816205381235062
Concept:Software verification and validation,0.0
Concept:Verification and validation,0.0
Understanding:Software,0.02156254615271009
Understanding:Technology,0.018600060734892197
Understanding:Stakeholder (corporate),0.0
Understanding:Ethics,0.047919084728900684
Understanding:Exercise,0.0
Understanding:Critical thinking,-0.0025587717895410172
Understanding:Thought,0.04833679833679834
Understanding:Knowledge,0.04348709611867507
Understanding:Software system,0.0
Understanding:System,0.033783783783783786
Understanding:Design,-0.006896551724137931
Understanding:Methodology,-0.09090909090909091
Understanding:Computer programming,0.048339768339768344
Understanding:Understanding,0.0
Understanding:Tool,0.0
Understanding:Web application,0.0
Understanding:Software engineering,0.013513513513513514
Understanding:Engineering,0.024623180873180876
Understanding:Business value,0.0
Understanding:Process modeling,0.0
Understanding:Requirement,0.0
Understanding:Requirements engineering,0.0
Understanding:User experience,0.0
Understanding:Experience,0.016500711237553346
Understanding:Software development process,-0.00909090909090909
Understanding:Construction,0.0
Understanding:Architecture,-0.0026246719160104987
Understanding:Software testing,0.0
Understanding:Software verification and validation,0.0
Understanding:Verification and validation,-0.011627906976744186
Experience:Software,0.010526315789473684
Experience:Technology,0.0020993494973388527
Experience:Stakeholder (corporate),0.0
Experience:Ethics,0.011430416532127865
Experience:Exercise,0.0
Experience:Critical thinking,-0.030893802553721587
Experience:Thought,0.029284750337381916
Experience:Knowledge,0.036090225563909784
Experience:Software system,-0.022727272727272728
Experience:System,-0.013513513513513514
Experience:Design,-0.006896551724137931
Experience:Methodology,-0.050079744816586926
Experience:Computer programming,0.0
Experience:Understanding,-0.016500711237553346
Experience:Tool,-0.008928571428571428
Experience:Web application,0.0
Experience:Software engineering,0.010526315789473684
Experience:Engineering,-0.007211538461538462
Experience:Business value,0.0
Experience:Process modeling,0.0
Experience:Requirement,0.0
Experience:Requirements engineering,0.0
Experience:User experience,-0.019230769230769232
Experience:Experience,0.0
Experience:Software development process,0.0
Experience:Construction,0.0
Experience:Architecture,-0.0026246719160104987
Experience:Software testing,-0.0045871559633027525
Experience:Software verification and validation,0.0
Experience:Verification and validation,0.0
Type system:Software,-0.010564663023679418
Type system:Technology,0.0
Type system:Stakeholder (corporate),0.0
Type system:Ethics,0.005555555555555556
Type system:Exercise,0.0
Type system:Critical thinking,0.0
Type system:Thought,0.0
Type system:Knowledge,-0.007518796992481203
Type system:Software system,-0.01717171717171717
Type system:System,0.022222222222222223
Type system:Design,0.011111111111111112
Type system:Methodology,0.0
Type system:Computer programming,0.026190476190476188
Type system:Understanding,0.0
Type system:Tool,0.0
Type system:Web application,-0.01349206349206349
Type system:Software engineering,0.01511954992967651
Type system:Engineering,0.005555555555555556
Type system:Business value,0.0
Type system:Process modeling,-0.034482758620689655
Type system:Requirement,0.0
Type system:Requirements engineering,0.0
Type system:User experience,0.0
Type system:Experience,0.0
Type system:Software development process,0.005555555555555556
Type system:Construction,0.0
Type system:Architecture,0.0
Type system:Software testing,0.007492354740061161
Type system:Software verification and validation,-0.016129032258064516
Type system:Verification and validation,-0.011627906976744186
Definition:Software,0.0
Definition:Technology,-0.0028089887640449437
Definition:Stakeholder (corporate),0.0
Definition:Ethics,0.03709384230856623
Definition:Exercise,0.0
Definition:Critical thinking,-0.01775147928994083
Definition:Thought,0.0
Definition:Knowledge,0.014480646059593427
Definition:Software system,0.0
Definition:System,-0.013513513513513514
Definition:Design,-0.006896551724137931
Definition:Methodology,-0.030303030303030304
Definition:Computer programming,0.018518518518518517
Definition:Understanding,-0.022022022022022025
Definition:Tool,0.0
Definition:Web application,0.0
Definition:Software engineering,-0.006329113924050633
Definition:Engineering,0.004451566951566951
Definition:Business value,0.0
Definition:Process modeling,0.0
Definition:Requirement,0.0
Definition:Requirements engineering,-0.025
Definition:User experience,0.0
Definition:Experience,0.027777777777777776
Definition:Software development process,-0.01818181818181818
Definition:Construction,0.009259259259259259
Definition:Architecture,-0.0026246719160104987
Definition:Software testing,0.0
Definition:Software verification and validation,-0.016129032258064516
Definition:Verification and validation,0.0
Implementation:Software,0.05573770491803279
Implementation:Technology,0.01941323345817728
Implementation:Stakeholder (corporate),0.022222222222222223
Implementation:Ethics,0.0
Implementation:Exercise,0.0
Implementation:Critical thinking,0.0
Implementation:Thought,0.0
Implementation:Knowledge,0.022222222222222223
Implementation:Software system,0.021717171717171718
Implementation:System,0.05990990990990991
Implementation:Design,0.0015325670498084303
Implementation:Methodology,0.06666666666666667
Implementation:Computer programming,0.05523809523809524
Implementation:Understanding,0.022222222222222223
Implementation:Tool,0.0
Implementation:Web application,0.04880952380952381
Implementation:Software engineering,0.0921237693389592
Implementation:Engineering,0.08648504273504273
Implementation:Business value,-0.022727272727272728
Implementation:Process modeling,0.0
Implementation:Requirement,-0.02003129890453834
Implementation:Requirements engineering,-0.10277777777777777
Implementation:User experience,-0.019230769230769232
Implementation:Experience,0.0
Implementation:Software development process,0.012121212121212123
Implementation:Construction,0.012743549236440232
Implementation:Architecture,0.03132108486439195
Implementation:Software testing,0.05290519877675841
Implementation:Software verification and validation,-0.03225806451612903
Implementation:Verification and validation,-0.023255813953488372
Syntax:Software,-0.033846079776606246
Syntax:Technology,-0.0028089887640449437
Syntax:Stakeholder (corporate),0.0
Syntax:Ethics,-0.004797167644117727
Syntax:Exercise,0.0
Syntax:Critical thinking,-0.013346192946328495
Syntax:Thought,-0.03405625211792613
Syntax:Knowledge,-0.0018217349541254004
Syntax:Software system,-0.022727272727272728
Syntax:System,-0.033783783783783786
Syntax:Design,-0.020689655172413793
Syntax:Methodology,-0.04298491523161127
Syntax:Computer programming,-0.017142857142857144
Syntax:Understanding,-0.05405405405405406
Syntax:Tool,0.004405286343612335
Syntax:Web application,-0.017857142857142856
Syntax:Software engineering,0.0
Syntax:Engineering,0.004405286343612335
Syntax:Business value,0.0
Syntax:Process modeling,0.0
Syntax:Requirement,-0.014084507042253521
Syntax:Requirements engineering,0.0
Syntax:User experience,0.0
Syntax:Experience,-0.021052631578947368
Syntax:Software development process,0.0
Syntax:Construction,-0.0006681002985573208
Syntax:Architecture,-0.0008440574884086621
Syntax:Software testing,-0.009174311926605505
Syntax:Software verification and validation,0.0
Syntax:Verification and validation,0.0
Parsing:Software,-0.0273224043715847
Parsing:Technology,0.0
Parsing:Stakeholder (corporate),0.0
Parsing:Ethics,0.0
Parsing:Exercise,0.0
Parsing:Critical thinking,0.0010758472296933837
Parsing:Thought,-0.00641025641025641
Parsing:Knowledge,0.0
Parsing:Software system,-0.022727272727272728
Parsing:System,0.021215271215271215
Parsing:Design,0.0
Parsing:Methodology,-0.023310023310023312
Parsing:Computer programming,0.0006793206793206802
Parsing:Understanding,-0.006520506520506521
Parsing:Tool,0.006993006993006993
Parsing:Web application,-0.021728271728271728
Parsing:Software engineering,0.0019916792068690806
Parsing:Engineering,0.004589160839160839
Parsing:Business value,0.0
Parsing:Process modeling,0.0
Parsing:Requirement,-0.014084507042253521
Parsing:Requirements engineering,0.0
Parsing:User experience,0.0
Parsing:Experience,0.0
Parsing:Software development process,-0.02937062937062937
Parsing:Construction,0.0
Parsing:Architecture,0.0
Parsing:Software testing,0.006993006993006993
Parsing:Software verification and validation,0.0
Parsing:Verification and validation,0.0
Semantics (computer science):Software,0.08137873055905843
Semantics (computer science):Technology,0.012575626620570442
Semantics (computer science):Stakeholder (corporate),0.0
Semantics (computer science):Ethics,0.015384615384615385
Semantics (computer science):Exercise,0.0
Semantics (computer science):Critical thinking,-0.005917159763313609
Semantics (computer science):Thought,0.0
Semantics (computer science):Knowledge,0.0
Semantics (computer science):Software system,0.015384615384615385
Semantics (computer science):System,0.03264033264033264
Semantics (computer science):Design,0.015384615384615385
Semantics (computer science):Methodology,0.0
Semantics (computer science):Computer programming,0.09450549450549452
Semantics (computer science):Understanding,0.0
Semantics (computer science):Tool,0.0
Semantics (computer science):Web application,0.0
Semantics (computer science):Software engineering,0.0887049659201558
Semantics (computer science):Engineering,0.015384615384615385
Semantics (computer science):Business value,0.0
Semantics (computer science):Process modeling,0.0
Semantics (computer science):Requirement,-0.014084507042253521
Semantics (computer science):Requirements engineering,0.0
Semantics (computer science):User experience,0.0
Semantics (computer science):Experience,0.0
Semantics (computer science):Software development process,0.02167832167832168
Semantics (computer science):Construction,0.0
Semantics (computer science):Architecture,0.0
Semantics (computer science):Software testing,0.015384615384615385
Semantics (computer science):Software verification and validation,0.0
Semantics (computer science):Verification and validation,0.0
Documentation:Software,0.05802758261774655
Documentation:Technology,0.0
Documentation:Stakeholder (corporate),0.015873015873015872
Documentation:Ethics,0.028678547083455058
Documentation:Exercise,0.0
Documentation:Critical thinking,0.0
Documentation:Thought,0.0
Documentation:Knowledge,0.0
Documentation:Software system,0.0
Documentation:System,0.015873015873015872
Documentation:Design,-0.020689655172413793
Documentation:Methodology,0.0
Documentation:Computer programming,-0.011428571428571429
Documentation:Understanding,0.0
Documentation:Tool,0.0
Documentation:Web application,-0.008928571428571428
Documentation:Software engineering,-0.009443439823186659
Documentation:Engineering,-0.009615384615384616
Documentation:Business value,0.0
Documentation:Process modeling,0.0
Documentation:Requirement,-0.01229599821149117
Documentation:Requirements engineering,-0.025
Documentation:User experience,0.0
Documentation:Experience,0.0
Documentation:Software development process,-0.03636363636363636
Documentation:Construction,-0.009478672985781991
Documentation:Architecture,0.015873015873015872
Documentation:Software testing,0.006698703946410367
Documentation:Software verification and validation,-0.03225806451612903
Documentation:Verification and validation,-0.03488372093023256
Debugging:Software,0.049840869513000666
Debugging:Technology,0.008180022224966046
Debugging:Stakeholder (corporate),0.0
Debugging:Ethics,0.0
Debugging:Exercise,0.0
Debugging:Critical thinking,0.01098901098901099
Debugging:Thought,0.0
Debugging:Knowledge,0.01098901098901099
Debugging:Software system,-0.10264735264735264
Debugging:System,0.02621027621027621
Debugging:Design,0.001288366805608187
Debugging:Methodology,0.01098901098901099
Debugging:Computer programming,0.012747252747252746
Debugging:Understanding,0.0
Debugging:Tool,0.0
Debugging:Web application,0.0103021978021978
Debugging:Software engineering,0.08589511754068715
Debugging:Engineering,0.034340659340659344
Debugging:Business value,0.0
Debugging:Process modeling,0.01098901098901099
Debugging:Requirement,-0.045349017180003094
Debugging:Requirements engineering,-0.075
Debugging:User experience,0.01098901098901099
Debugging:Experience,0.0
Debugging:Software development process,-0.010589410589410583
Debugging:Construction,0.0
Debugging:Architecture,0.0
Debugging:Software testing,0.0035285815102328866
Debugging:Software verification and validation,-0.05352711804324707
Debugging:Verification and validation,-0.011627906976744186
Design:Software,0.04281138119464858
Design:Technology,0.04240604416892677
Design:Stakeholder (corporate),0.013793103448275862
Design:Ethics,0.03907340808123545
Design:Exercise,0.0
Design:Critical thinking,0.0009793919608243216
Design:Thought,-0.00641025641025641
Design:Knowledge,0.040757065076484314
Design:Software system,-0.015830721003134797
Design:System,0.028424976700838767
Design:Design,0.0
Design:Methodology,0.041379310344827586
Design:Computer programming,0.02541871921182266
Design:Understanding,0.006896551724137931
Design:Tool,-0.002032019704433497
Design:Web application,-0.008928571428571428
Design:Software engineering,0.022959406372762985
Design:Engineering,0.04815981432360743
Design:Business value,-0.022727272727272728
Design:Process modeling,-0.027586206896551724
Design:Requirement,-0.014667314230208839
Design:Requirements engineering,-0.05
Design:User experience,-0.08633952254641909
Design:Experience,0.006896551724137931
Design:Software development process,-0.02695924764890282
Design:Construction,-0.015492727569864355
Design:Architecture,0.12449995474703594
Design:Software testing,0.0023410313192027826
Design:Software verification and validation,-0.03225806451612903
Design:Verification and validation,-0.011627906976744186
Divide-and-conquer algorithm:Software,0.0018915510718789403
Divide-and-conquer algorithm:Technology,0.0
Divide-and-conquer algorithm:Stakeholder (corporate),0.0
Divide-and-conquer algorithm:Ethics,0.01282051282051282
Divide-and-conquer algorithm:Exercise,0.0
Divide-and-conquer algorithm:Critical thinking,0.0
Divide-and-conquer algorithm:Thought,0.0
Divide-and-conquer algorithm:Knowledge,0.0
Divide-and-conquer algorithm:Software system,0.0
Divide-and-conquer algorithm:System,0.0
Divide-and-conquer algorithm:Design,0.01282051282051282
Divide-and-conquer algorithm:Methodology,0.0
Divide-and-conquer algorithm:Computer programming,0.03274725274725275
Divide-and-conquer algorithm:Understanding,0.0
Divide-and-conquer algorithm:Tool,0.0
Divide-and-conquer algorithm:Web application,0.0
Divide-and-conquer algorithm:Software engineering,0.006491398896462187
Divide-and-conquer algorithm:Engineering,0.02564102564102564
Divide-and-conquer algorithm:Business value,0.0
Divide-and-conquer algorithm:Process modeling,0.0
Divide-and-conquer algorithm:Requirement,0.0
Divide-and-conquer algorithm:Requirements engineering,0.0
Divide-and-conquer algorithm:User experience,0.0
Divide-and-conquer algorithm:Experience,0.0
Divide-and-conquer algorithm:Software development process,0.01282051282051282
Divide-and-conquer algorithm:Construction,0.0
Divide-and-conquer algorithm:Architecture,0.0
Divide-and-conquer algorithm:Software testing,0.02564102564102564
Divide-and-conquer algorithm:Software verification and validation,0.0
Divide-and-conquer algorithm:Verification and validation,0.0
Decomposition:Software,0.0
Decomposition:Technology,0.0
Decomposition:Stakeholder (corporate),0.0
Decomposition:Ethics,0.0025822328515476066
Decomposition:Exercise,0.01223217141029741
Decomposition:Critical thinking,0.0
Decomposition:Thought,0.0
Decomposition:Knowledge,0.0
Decomposition:Software system,0.0
Decomposition:System,0.010192395785616124
Decomposition:Design,0.0
Decomposition:Methodology,0.0
Decomposition:Computer programming,0.0
Decomposition:Understanding,0.0
Decomposition:Tool,-0.008928571428571428
Decomposition:Web application,0.0
Decomposition:Software engineering,0.0
Decomposition:Engineering,0.00324587136027814
Decomposition:Business value,0.0
Decomposition:Process modeling,0.0
Decomposition:Requirement,0.0
Decomposition:Requirements engineering,0.0
Decomposition:User experience,0.0
Decomposition:Experience,0.0
Decomposition:Software development process,0.0
Decomposition:Construction,0.006560098535357592
Decomposition:Architecture,0.003025045598113795
Decomposition:Software testing,0.0
Decomposition:Software verification and validation,0.0
Decomposition:Verification and validation,0.0
Brute-force search:Software,0.041047147032659805
Brute-force search:Technology,0.0
Brute-force search:Stakeholder (corporate),0.0
Brute-force search:Ethics,0.0
Brute-force search:Exercise,0.0
Brute-force search:Critical thinking,0.023255813953488372
Brute-force search:Thought,-0.00641025641025641
Brute-force search:Knowledge,-0.007518796992481203
Brute-force search:Software system,0.0
Brute-force search:System,0.0
Brute-force search:Design,0.0
Brute-force search:Methodology,-0.030303030303030304
Brute-force search:Computer programming,0.04119601328903655
Brute-force search:Understanding,-0.013513513513513514
Brute-force search:Tool,0.0
Brute-force search:Web application,0.046511627906976744
Brute-force search:Software engineering,0.04018251398292611
Brute-force search:Engineering,0.046511627906976744
Brute-force search:Business value,0.0
Brute-force search:Process modeling,0.0
Brute-force search:Requirement,0.0
Brute-force search:Requirements engineering,0.0
Brute-force search:User experience,0.0
Brute-force search:Experience,0.0
Brute-force search:Software development process,0.023255813953488372
Brute-force search:Construction,0.0
Brute-force search:Architecture,0.046511627906976744
Brute-force search:Software testing,0.04192447194367399
Brute-force search:Software verification and validation,0.0
Brute-force search:Verification and validation,0.0
Backtracking:Software,0.03669008587041374
Backtracking:Technology,0.0
